"No.","Date","Genre","Bibl","Hit"
"173","1994-03-31","Gesprochene Sprache","Das Literarische Quartett vom 31. März 1994","__speaker__135 Er hat die Lolita geschrieben , er hat Ada und Pnin geschrieben - fabelhaft !"
"174","1994-02-24","Gesprochene Sprache","Das Literarische Quartett vom 24. Februar 1994","__speaker__135 Wissen Sie , Sie reden so - ich sage hier : Die Gretchen-Geschichte ist fabelhaft ."
"175","1994-02-24","Gesprochene Sprache","Das Literarische Quartett vom 24. Februar 1994","__speaker__135 Übrigens , die Zeit des Krieges , die Arbeit des Funkers sind fabelhaft darge- stellt !"
"176","1993-12-12","Gesprochene Sprache","Das Literarische Quartett vom 12. Dezember 1993","__speaker__135 Und wie alles außer Kraft gesetzt wird durch einen ungeheuerlichen Terror , das zeigt er fabelhaft , dieser Autor ."
"177","1993-12-12","Gesprochene Sprache","Das Literarische Quartett vom 12. Dezember 1993","__speaker__135 Die Erwartung der Deportation , die Nacht , das ist fabelhaft ."
"178","1993-10-21","Gesprochene Sprache","Das Literarische Quartett vom 21. Oktober 1993","__speaker__135 Also , Hilbig - ihr findet das fabelhaft , ich finde das Buch enttäuschend ."
"179","1993-10-21","Gesprochene Sprache","Das Literarische Quartett vom 21. Oktober 1993","__speaker__135 Und er konnte Englisch seit früher Kindheit fabelhaft ."
"180","1993-05-13","Gesprochene Sprache","Das Literarische Quartett vom 13. Mai 1993","__speaker__135 Der Anfang mit dem ewigen Regen , denn der Regen , der regnet - wie wir wissen - jeden Tag , das ist schon sehr gut , und der große Schluss , das sind ja dreißig Seiten mit dem Gaskrieg in Ypern und dergleichen - auch fabelhaft geschrieben ."
"181","1993-03-18","Gesprochene Sprache","Das Literarische Quartett vom 18. März 1993","__speaker__135 __speaker__135 Mit anderen Worten , die eine Geschichte , die mir nicht gefallen hat , die hat Ihnen auch gefallen , letztlich sind alle Geschichten in diesem Band fabelhaft ."
"182","1993-03-18","Gesprochene Sprache","Das Literarische Quartett vom 18. März 1993","__speaker__137 __speaker__137 . . Das heißt , Geschichten , die Ihnen gefallen , sind von vornherein fabelhaft , und dann kommen noch Geschichten hinzu , die anderen auch gefallen ."
"183","1993-03-18","Gesprochene Sprache","Das Literarische Quartett vom 18. März 1993","__speaker__135 Und da bringen Sie ein Gespräch , in dem Sie fabelhaft - ich danke Ihnen !"
"184","1993-01-14","Gesprochene Sprache","Das Literarische Quartett vom 14. Januar 1993","__speaker__135 Und diese Zwischenebene haben die Engländer fabelhaft uns vorexerziert ."
"185","1992-11-19","Gesprochene Sprache","Das Literarische Quartett vom 19. November 1992","__speaker__135 __speaker__135 Es ist bei Julian Barnes fabelhaft gezeigt , fabelhaft , eine Auseinandersetzung mit den Funktionären auf höchster Ebene ."
"186","1992-11-19","Gesprochene Sprache","Das Literarische Quartett vom 19. November 1992","__speaker__135 __speaker__135 Es ist bei Julian Barnes fabelhaft gezeigt , fabelhaft , eine Auseinandersetzung mit den Funktionären auf höchster Ebene ."
"187","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Ich werde gleich sagen , was mich am Buch ein klein wenig stört und warum ich das Buch fabelhaft finde ."
"188","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Die Beziehung , und die ist fabelhaft , __speaker__137 Ja ."
"189","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Und er hat das Thema fabelhaft im vorangegangenen Band der Tetralogie gezeigt , im Roman Bessere Verhältnisse ."
"190","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Aber wie er sich an jede Beziehung erinnert und wie die nun aus der Perspektive von heute gezeigt wird , das ist es , was den Roman fabelhaft macht ."
"191","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Sie sind deshalb hervorragend , weil Updike fabelhaft mit Details umgehen kann , mit charakterisierenden Details ."
"192","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Das tut er , in einem alles in allem traditionell geschriebenen Roman , fabelhaft ."
"193","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Er kann fabelhaft den Alltag schildern ."
"194","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Und weil er ihn so fabelhaft schildern kann , schildert er ihn etwas opulent ."
"195","1992-10-08","Gesprochene Sprache","Das Literarische Quartett vom 8. Oktober 1992","__speaker__135 Bravo , fabelhaft , großartig ."
"196","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Ja , ihm ging es fabelhaft !"
"197","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Die kommen alle vor , und man kann , wenn man will , mit Zitaten belegen , wie fabelhaft und wie schrecklich es ist ."
"198","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Das ist fabelhaft !"
"199","1992-08-13","Gesprochene Sprache","Das Literarische Quartett vom 13. August 1992","__speaker__135 Und das erzählt er ohne Sentimentalität , wie sie verboten wurden , dann wieder erlaubt wurden , dann doch nicht aufgeführt wurden , dann eine Probeaufführung , dann einzelne Szenen , dann hat man von ihm irgendwelche Zugeständnisse verlangt - das ist fabelhaft ."
"200","1992-05-28","Gesprochene Sprache","Das Literarische Quartett vom 28. Mai 1992","__speaker__135 Wenn Sie die Geschichten sehen - fabelhaft !"
"201","1992-05-28","Gesprochene Sprache","Das Literarische Quartett vom 28. Mai 1992","__speaker__135 Und das macht er fabelhaft mit einer Prosa , die im Englischen natürlich viel besser ist , reine Mitteilungsprosa ist ."
"202","1992-03-05","Gesprochene Sprache","Das Literarische Quartett vom 5. März 1992","__speaker__135 Und ich muss sagen , er hat das fabelhaft geschildert ."
"203","1992-03-05","Gesprochene Sprache","Das Literarische Quartett vom 5. März 1992","__speaker__135 Es ist typisch für eine Generation , es ist charakteristisch in hohem Maße und ist mit einer Anschaulichkeit dargestellt in dieser klaren Mitteilungsprosa , die ich für fabelhaft halte ."
"204","1992-03-05","Gesprochene Sprache","Das Literarische Quartett vom 5. März 1992","__speaker__135 Ich weiß , das kann manchmal am Kritiker liegen , das Buch ist schon gut , aber der Kritiker ist doof und versteht nicht , wie fabelhaft es ist , ich weiß es ."
"205","1991-12-09","Gesprochene Sprache","Das Literarische Quartett vom 9. Dezember 1991","__speaker__135 Ich glaube was anderes : In diesem Buch gibt es Episoden , die meisterhaft und fabelhaft geschrieben sind ."
"206","1991-12-09","Gesprochene Sprache","Das Literarische Quartett vom 9. Dezember 1991","__speaker__135 Ich finde dieses Buch fabelhaft !"
"207","1991-10-10","Gesprochene Sprache","Das Literarische Quartett vom 10. Oktober 1991","__speaker__135 __speaker__135 Herr von Matt , ich finde die Frage fabelhaft : » Warum interessiert mich der Typ ?"
"208","1991-10-10","Gesprochene Sprache","Das Literarische Quartett vom 10. Oktober 1991","__speaker__135 Auch nachher in der Sowjetunion , wie er da in die Zeit von Lenins Tod kommt , wie er empfangen wird , wie sich das alles abspielt , wie fabelhaft er die Sowjetunion empfindet ."
"209","1991-10-10","Gesprochene Sprache","Das Literarische Quartett vom 10. Oktober 1991","__speaker__135 . . Aber man sieht , wie gering der Einfluss dieser Schriftsteller - __speaker__137 . . Es ist eine - __speaker__135 . . Also zunächst diese erotische Geschichte : Das ist das eine , was ich fabelhaft finde ."
"210","1991-07-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juli 1991","__speaker__135 Der Mann kann ja fabelhaft Deutsch schreiben ."
"211","1991-07-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juli 1991","__speaker__135 Es ist sprachlich interessant , es ist psychologisch fabelhaft gemacht ."
"212","1991-07-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juli 1991","__speaker__135 Und es ist eine Fülle fabelhaft eingesetzter Details ."
"213","1991-07-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Juli 1991","__speaker__135 Sie ist insofern eine Kriminalnovelle , als sie das Schema des Kriminalromans fabelhaft umdreht ."
"214","1991-05-06","Gesprochene Sprache","Das Literarische Quartett vom 6. Mai 1991","__speaker__135 Und ich lese den Roman heute und bin verblüfft , wie fabelhaft diese Geschichte geschrieben ist ."
"215","1991-02-18","Gesprochene Sprache","Das Literarische Quartett vom 18. Februar 1991","__speaker__135 Aber ich glaube , dass diese Mischung aus Vorstellungskraft , Intelligenz und Psychologie eigentlich der Grund ist , der diese Geschichten so fabelhaft macht ."
"216","1990-12-10","Gesprochene Sprache","Das Literarische Quartett vom 10. Dezember 1990","__speaker__135 Er präsentiert es fabelhaft ."
"217","1990-10-01","Gesprochene Sprache","Das Literarische Quartett vom 1. Oktober 1990","__speaker__135 Ich meine , es ist wirklich fabelhaft ."
"218","1990-10-01","Gesprochene Sprache","Das Literarische Quartett vom 1. Oktober 1990","__speaker__137 Das sind Autoren mit einer bestimmt schrecklich barbarischen Gesinnung , aber sie schreiben fabelhaft ."
"219","1989-11-30","Gesprochene Sprache","Das Literarische Quartett vom 30. November 1989","__speaker__135 Es ging ihnen fabelhaft , sie denken an die Zeiten mit Vergnügen zurück , sie sehen eigentlich immer nur das Positive , eine Glanzzeit , alles wird unterdrückt ."
"220","1989-10-12","Gesprochene Sprache","Das Literarische Quartett vom 12. Oktober 1989","__speaker__135 Für Psychoanalytiker fabelhaft !"
"221","1989-08-28","Gesprochene Sprache","o.A., ""Der Mut wächst wieder"", in: Der Spiegel 28.08.1989, S. 22-24","__speaker__433 __speaker__433 Das klingt fabelhaft ."
"222","1989-05-08","Gesprochene Sprache","o.A., ""Wir sind das erste Schlachtfeld"", in: Der Spiegel 08.05.1989, S. 22-23, 26 u. 22","__speaker__669 Bisher hat die Nato nur gezeigt , daß sie in der Rüstung fabelhaft ist ."
"223","1989-03-10","Gesprochene Sprache","Das Literarische Quartett vom 10. März 1989","__speaker__135 __speaker__135 leichtsinnig operieren sollte mit dem Begriff » Existenzialismus « . Denn der Erfolg Hemingways in Deutschland in den späten zwanziger Jahren , als Fiesta , als der Geschichtenband Männer übersetzt wurde und hier erschien , war das damals die Epoche der neuen Sachlichkeit , und da passte er fabelhaft mit diesem nüchternen Stil hinein ."
"224","1988-12-16","Gesprochene Sprache","Das Literarische Quartett vom 16. Dezember 1988","__speaker__135 Wenn Sie , Frau Löffler , Herr Karasek , sagen : Der Roman des Autors A , der jetzt erschienen ist , ist fabelhaft , können Sie es auch nicht hier belegen , es ist eine Behauptung ."
"225","1988-09-30","Gesprochene Sprache","Das Literarische Quartett vom 30. September 1988","__speaker__135 Ja , ich meine , er ist doch ein Talent sonderglei- chen , und auch in diesem Buch kann man doch Passagen finden , die fabelhaft geschrieben sind , ob wir nun viele oder wenige Passagen dieser Art finden ."
"226","1988-09-30","Gesprochene Sprache","Das Literarische Quartett vom 30. September 1988","__speaker__135 Das werfe ich ihm nicht vor , dass er nur einen Block so fabelhaft geschrieben hat ."
"227","1988-03-25","Gesprochene Sprache","Das Literarische Quartett vom 25. März 1988","__speaker__135 Die Lokalität ist fabelhaft ."
"228","1944-01-17","Gesprochene Sprache","o.A., Reportage vom Kriegsversehrtensport, 17.01.1944","__speaker__211 __speaker__211 Ist ja fabelhaft , mit einem Bein aus dem Stand ?"
"229","1940-06-10","Gesprochene Sprache","o.A., Bericht eine Regimentsadjutanten vom Übergang über die Aisne, 10.06.1940","__speaker__211 Es war offen und eben , einzusehen von allen Seiten , vor uns lag der Feind , gut getarnt und fabelhaft eingebaut in wunderbaren Stellungen , die er tagelang vorher sich ausgebaut hatte ."
"230","1940-06-10","Gesprochene Sprache","o.A., Bericht eine Regimentsadjutanten vom Übergang über die Aisne, 10.06.1940","__speaker__211 Das Artilleriefeuer war fabelhaft , es lag wie gezielt fast mit dem Gewehr ."
"231","1939-06-03","Gesprochene Sprache","o.A., Reportage vom Kameradschaftsabend zur Ehrung der Legion Condor im Haus der Flieger in Hamburg, 03.06.1939","__speaker__340 __speaker__340 Also der Empfang war fabelhaft ."
"232","1939-06-03","Gesprochene Sprache","o.A., Reportage vom Kameradschaftsabend zur Ehrung der Legion Condor im Haus der Flieger in Hamburg, 03.06.1939","__speaker__340 Ganz Hamburg war auf den Beinen , der Feldmarschall freudig gestimmt , begrüßte uns außerordentlich herzlich , die Legion marschierte straff militärisch fabelhaft vorbei , alle Leute freuten sich drüber , ganz Hamburg jubelte , und wir freuten uns wirklich , endlich wieder auf deutschem Boden zu sein , von einem Großteil der deutschen Bevölkerung auf Heimaterde wieder empfangen zu werden ."
"233","1938-03-13","Gesprochene Sprache","o.A., Empfang Adolf Hitlers im Rathaus der Stadt Linz, 13.03.1938","__speaker__200 Ich sage Ihnen , es ist ja fabelhaft !"
"234","1938-03-13","Gesprochene Sprache","o.A., Empfang Adolf Hitlers im Rathaus der Stadt Linz, 13.03.1938","__speaker__200 Es ist ja fabelhaft !"
